 time            v(vin)          v(vout)        
 4.10293234e-03  7.56025903e-01  3.84510348e-01 
 4.10393234e-03  7.56075927e-01  3.83755135e-01 
 4.10493234e-03  7.56125711e-01  3.83009450e-01 
 4.10593234e-03  7.56175253e-01  3.82273168e-01 
 4.10693234e-03  7.56224551e-01  3.81546166e-01 
 4.10705734e-03  7.56230696e-01  3.81455949e-01 
 4.10730734e-03  7.56242975e-01  3.81275911e-01 
 4.10780734e-03  7.56267486e-01  3.80917556e-01 
 4.10880734e-03  7.56316322e-01  3.80207627e-01 
 4.10980734e-03  7.56364908e-01  3.79506634e-01 
 4.11080734e-03  7.56413243e-01  3.78814462e-01 
 4.11180734e-03  7.56461326e-01  3.78130997e-01 
 4.11280734e-03  7.56509153e-01  3.77456128e-01 
 4.11380734e-03  7.56556723e-01  3.76789744e-01 
 4.11480734e-03  7.56604034e-01  3.76131739e-01 
 4.11580734e-03  7.56651084e-01  3.75482005e-01 
 4.11680734e-03  7.56697872e-01  3.74840440e-01 
 4.11780734e-03  7.56744396e-01  3.74206941e-01 
 4.11880734e-03  7.56790653e-01  3.73581408e-01 
 4.11980734e-03  7.56836642e-01  3.72963742e-01 
 4.12080734e-03  7.56882361e-01  3.72353847e-01 
 4.12180734e-03  7.56927809e-01  3.71751629e-01 
 4.12280734e-03  7.56972983e-01  3.71156994e-01 
 4.12380734e-03  7.57017881e-01  3.70569850e-01 
 4.12480734e-03  7.57062503e-01  3.69990109e-01 
 4.12580734e-03  7.57106846e-01  3.69417683e-01 
 4.12680734e-03  7.57150908e-01  3.68852484e-01 
 4.12780734e-03  7.57194688e-01  3.68294430e-01 
 4.12880734e-03  7.57238184e-01  3.67743436e-01 
 4.12980734e-03  7.57281395e-01  3.67199421e-01 
 4.13080734e-03  7.57324317e-01  3.66662306e-01 
 4.13180734e-03  7.57366951e-01  3.66132012e-01 
 4.13280734e-03  7.57409294e-01  3.65608463e-01 
 4.13380734e-03  7.57451344e-01  3.65091584e-01 
 4.13480734e-03  7.57493100e-01  3.64581300e-01 
 4.13580734e-03  7.57534560e-01  3.64077539e-01 
 4.13680734e-03  7.57575723e-01  3.63580231e-01 
 4.13780734e-03  7.57616587e-01  3.63089305e-01 
 4.13880734e-03  7.57657150e-01  3.62604695e-01 
 4.13980734e-03  7.57697411e-01  3.62126332e-01 
 4.14080734e-03  7.57737368e-01  3.61654153e-01 
 4.14180734e-03  7.57777019e-01  3.61188091e-01 
 4.14280734e-03  7.57816364e-01  3.60728085e-01 
 4.14380734e-03  7.57855399e-01  3.60274073e-01 
 4.14393234e-03  7.57860257e-01  3.60217746e-01 
 4.14418234e-03  7.57869958e-01  3.60105288e-01 
 4.14468234e-03  7.57889301e-01  3.59881675e-01 
 4.14568234e-03  7.57927755e-01  3.59438747e-01 
 4.14668234e-03  7.57965895e-01  3.59001634e-01 
 4.14768234e-03  7.58003720e-01  3.58570288e-01 
 4.14868234e-03  7.58041230e-01  3.58144653e-01 
 4.14968234e-03  7.58078422e-01  3.57724673e-01 
 4.15068234e-03  7.58115296e-01  3.57310296e-01 
 4.15168234e-03  7.58151849e-01  3.56901469e-01 
 4.15180734e-03  7.58156395e-01  3.56850759e-01 
 4.15205734e-03  7.58165473e-01  3.56749580e-01 
 4.15255734e-03  7.58183568e-01  3.56548257e-01 
 4.15355734e-03  7.58219517e-01  3.56149697e-01 
 4.15455734e-03  7.58255141e-01  3.55756541e-01 
 4.15555734e-03  7.58290439e-01  3.55368741e-01 
 4.15655734e-03  7.58325409e-01  3.54986250e-01 
 4.15755734e-03  7.58360051e-01  3.54609021e-01 
 4.15855734e-03  7.58394363e-01  3.54237007e-01 
 4.15955734e-03  7.58428344e-01  3.53870165e-01 
 4.16055734e-03  7.58461992e-01  3.53508450e-01 
 4.16155734e-03  7.58495305e-01  3.53151820e-01 
 4.16255734e-03  7.58528284e-01  3.52800233e-01 
 4.16355734e-03  7.58560925e-01  3.52453647e-01 
 4.16455734e-03  7.58593229e-01  3.52112023e-01 
 4.16555734e-03  7.58625194e-01  3.51775320e-01 
 4.16655734e-03  7.58656818e-01  3.51443500e-01 
 4.16755734e-03  7.58688100e-01  3.51116525e-01 
 4.16855734e-03  7.58719039e-01  3.50794359e-01 
 4.16955734e-03  7.58749634e-01  3.50476964e-01 
 4.17055734e-03  7.58779884e-01  3.50164306e-01 
 4.17155734e-03  7.58809787e-01  3.49856350e-01 
 4.17168234e-03  7.58813500e-01  3.49818188e-01 
 4.17171359e-03  7.58814427e-01  3.49808639e-01 
 4.17177609e-03  7.58816281e-01  3.49789597e-01 
 4.17190109e-03  7.58819985e-01  3.49751568e-01 
 4.17215109e-03  7.58827377e-01  3.49675712e-01 
 4.17265109e-03  7.58842095e-01  3.49524739e-01 
 4.17365109e-03  7.58871268e-01  3.49226637e-01 
 4.17465109e-03  7.58900091e-01  3.48933020e-01 
 4.17565109e-03  7.58928563e-01  3.48643962e-01 
 4.17665109e-03  7.58956682e-01  3.48359440e-01 
 4.17765109e-03  7.58984448e-01  3.48079423e-01 
 4.17865109e-03  7.59011859e-01  3.47803446e-01 
 4.17965109e-03  7.59038915e-01  3.47532771e-01 
 4.18065109e-03  7.59065613e-01  3.47266109e-01 
 4.18165109e-03  7.59091954e-01  3.47003817e-01 
 4.18265109e-03  7.59117935e-01  3.46745507e-01 
 4.18365109e-03  7.59143557e-01  3.46492284e-01 
 4.18465109e-03  7.59168818e-01  3.46243014e-01 
 4.18477609e-03  7.59171950e-01  3.46212157e-01 
 4.18502609e-03  7.59178197e-01  3.46150616e-01 
 4.18552609e-03  7.59190624e-01  3.46028318e-01 
 4.18652609e-03  7.59215205e-01  3.45787126e-01 
 4.18752609e-03  7.59239423e-01  3.45549771e-01 
 4.18852609e-03  7.59263275e-01  3.45317259e-01 
 4.18952609e-03  7.59286762e-01  3.45088637e-01 
 4.19052609e-03  7.59309883e-01  3.44864167e-01 
 4.19152609e-03  7.59332635e-01  3.44643564e-01 
 4.19252609e-03  7.59355020e-01  3.44427365e-01 
 4.19352609e-03  7.59377035e-01  3.44215277e-01 
 4.19452609e-03  7.59398680e-01  3.44007267e-01 
 4.19552609e-03  7.59419953e-01  3.43803555e-01 
 4.19652609e-03  7.59440855e-01  3.43603411e-01 
 4.19752609e-03  7.59461385e-01  3.43407512e-01 
 4.19852609e-03  7.59481540e-01  3.43215624e-01 
 4.19952609e-03  7.59501322e-01  3.43027920e-01 
 4.19965109e-03  7.59503768e-01  3.43004717e-01 
 4.19990109e-03  7.59508643e-01  3.42958469e-01 
 4.20040109e-03  7.59518323e-01  3.42866704e-01 
 4.20140109e-03  7.59537400e-01  3.42686068e-01 
 4.20240109e-03  7.59556101e-01  3.42509509e-01 
 4.20340109e-03  7.59574425e-01  3.42337043e-01 
 4.20440109e-03  7.59592370e-01  3.42168137e-01 
 4.20540109e-03  7.59609937e-01  3.42003275e-01 
 4.20640109e-03  7.59627125e-01  3.41842288e-01 
 4.20740109e-03  7.59643932e-01  3.41685296e-01 
 4.20840109e-03  7.59660359e-01  3.41531862e-01 
 4.20940109e-03  7.59676405e-01  3.41382386e-01 
 4.21040109e-03  7.59692068e-01  3.41236848e-01 
 4.21140109e-03  7.59707349e-01  3.41094866e-01 
 4.21240109e-03  7.59722247e-01  3.40956782e-01 
 4.21340109e-03  7.59736760e-01  3.40822475e-01 
 4.21440109e-03  7.59750890e-01  3.40692025e-01 
 4.21540109e-03  7.59764634e-01  3.40565129e-01 
 4.21640109e-03  7.59777993e-01  3.40442148e-01 
 4.21740109e-03  7.59790966e-01  3.40322725e-01 
 4.21840109e-03  7.59803552e-01  3.40207096e-01 
 4.21940109e-03  7.59815752e-01  3.40095175e-01 
 4.22040109e-03  7.59827564e-01  3.39986948e-01 
 4.22140109e-03  7.59838987e-01  3.39882405e-01 
 4.22240109e-03  7.59850023e-01  3.39781536e-01 
 4.22340109e-03  7.59860669e-01  3.39684334e-01 
 4.22440109e-03  7.59870927e-01  3.39590789e-01 
 4.22540109e-03  7.59880794e-01  3.39500893e-01 
 4.22640109e-03  7.59890272e-01  3.39414681e-01 
 4.22740109e-03  7.59899359e-01  3.39332018e-01 
 4.22840109e-03  7.59908055e-01  3.39253057e-01 
 4.22940109e-03  7.59916360e-01  3.39177647e-01 
 4.23040109e-03  7.59924274e-01  3.39105883e-01 
 4.23140109e-03  7.59931796e-01  3.39037727e-01 
 4.23240109e-03  7.59938926e-01  3.38973195e-01 
 4.23340109e-03  7.59945663e-01  3.38912211e-01 
 4.23440109e-03  7.59952008e-01  3.38854839e-01 
 4.23540109e-03  7.59957960e-01  3.38801052e-01 
 4.23640109e-03  7.59963518e-01  3.38750846e-01 
 4.23740109e-03  7.59968684e-01  3.38704214e-01 
 4.23840109e-03  7.59973456e-01  3.38661155e-01 
 4.23940109e-03  7.59977834e-01  3.38621672e-01 
 4.24040109e-03  7.59981818e-01  3.38585736e-01 
 4.24140109e-03  7.59985408e-01  3.38553370e-01 
 4.24240109e-03  7.59988604e-01  3.38524563e-01 
 4.24340109e-03  7.59991406e-01  3.38499311e-01 
 4.24440109e-03  7.59993813e-01  3.38477614e-01 
 4.24540109e-03  7.59995825e-01  3.38459470e-01 
 4.24640109e-03  7.59997443e-01  3.38444873e-01 
 4.24740109e-03  7.59998667e-01  3.38433827e-01 
 4.24840109e-03  7.59999495e-01  3.38426330e-01 
 4.24940109e-03  7.59999929e-01  3.38422379e-01 
 4.25040109e-03  7.59999968e-01  3.38421976e-01 
 4.25140109e-03  7.59999613e-01  3.38425121e-01 
 4.25240109e-03  7.59998862e-01  3.38431812e-01 
 4.25340109e-03  7.59997717e-01  3.38442052e-01 
 4.25440109e-03  7.59996177e-01  3.38455841e-01 
 4.25540109e-03  7.59994242e-01  3.38473179e-01 
 4.25640109e-03  7.59991913e-01  3.38494070e-01 
 4.25740109e-03  7.59989190e-01  3.38518513e-01 
 4.25840109e-03  7.59986072e-01  3.38546512e-01 
 4.25940109e-03  7.59982559e-01  3.38578069e-01 
 4.26040109e-03  7.59978653e-01  3.38613186e-01 
 4.26140109e-03  7.59974353e-01  3.38651876e-01 
 4.26240109e-03  7.59969659e-01  3.38694116e-01 
 4.26340109e-03  7.59964571e-01  3.38739934e-01 
 4.26440109e-03  7.59959090e-01  3.38789327e-01 
 4.26540109e-03  7.59953216e-01  3.38842298e-01 
 4.26640109e-03  7.59946949e-01  3.38898853e-01 
 4.26740109e-03  7.59940290e-01  3.38958997e-01 
 4.26840109e-03  7.59933237e-01  3.39022733e-01 
 4.26940109e-03  7.59925793e-01  3.39090069e-01 
 4.27040109e-03  7.59917957e-01  3.39161010e-01 
 4.27140109e-03  7.59909729e-01  3.39235561e-01 
 4.27240109e-03  7.59901110e-01  3.39313731e-01 
 4.27340109e-03  7.59892100e-01  3.39395524e-01 
 4.27352609e-03  7.59890947e-01  3.39406042e-01 
 4.27377609e-03  7.59888621e-01  3.39427174e-01 
 4.27427609e-03  7.59883897e-01  3.39470105e-01 
 4.27527609e-03  7.59874155e-01  3.39558682e-01 
 4.27627609e-03  7.59864023e-01  3.39650936e-01 
 4.27727609e-03  7.59853502e-01  3.39746846e-01 
 4.27827609e-03  7.59842592e-01  3.39846417e-01 
 4.27927609e-03  7.59831294e-01  3.39949660e-01 
 4.28027609e-03  7.59819607e-01  3.40056583e-01 
 4.28127609e-03  7.59807533e-01  3.40167197e-01 
 4.28227609e-03  7.59795071e-01  3.40281510e-01 
 4.28327609e-03  7.59782223e-01  3.40399534e-01 
 4.28427609e-03  7.59768989e-01  3.40521278e-01 
 4.28527609e-03  7.59755369e-01  3.40646754e-01 
 4.28627609e-03  7.59741364e-01  3.40776070e-01 
 4.28727609e-03  7.59726974e-01  3.40908950e-01 
 4.28827609e-03  7.59712200e-01  3.41045795e-01 
 4.28927609e-03  7.59697043e-01  3.41186325e-01 
 4.29027609e-03  7.59681503e-01  3.41330642e-01 
 4.29127609e-03  7.59665581e-01  3.41478640e-01 
 4.29227609e-03  7.59649277e-01  3.41630572e-01 
 4.29327609e-03  7.59632592e-01  3.41786342e-01 
 4.29427609e-03  7.59615527e-01  3.41945959e-01 
 4.29527609e-03  7.59598083e-01  3.42109437e-01 
 4.29627609e-03  7.59580259e-01  3.42276793e-01 
 4.29727609e-03  7.59562057e-01  3.42448212e-01 
 4.29827609e-03  7.59543478e-01  3.42623207e-01 
 4.29927609e-03  7.59524522e-01  3.42802284e-01 
 4.30027609e-03  7.59505190e-01  3.42985312e-01 
 4.30127609e-03  7.59485483e-01  3.43172299e-01 
 4.30227609e-03  7.59465401e-01  3.43363265e-01 
 4.30327609e-03  7.59444946e-01  3.43558226e-01 
 4.30427609e-03  7.59424118e-01  3.43757430e-01 
 4.30527609e-03  7.59402917e-01  3.43960457e-01 
 4.30627609e-03  7.59381346e-01  3.44167284e-01 
 4.30727609e-03  7.59359404e-01  3.44378415e-01 
 4.30827609e-03  7.59337093e-01  3.44593917e-01 
 4.30927609e-03  7.59314413e-01  3.44813010e-01 
 4.31027609e-03  7.59291365e-01  3.45036774e-01 
 4.31127609e-03  7.59267950e-01  3.45264146e-01 
 4.31227609e-03  7.59244170e-01  3.45495966e-01 
 4.31327609e-03  7.59220025e-01  3.45732325e-01 
 4.31427609e-03  7.59195515e-01  3.45972282e-01 
 4.31527609e-03  7.59170643e-01  3.46217134e-01 
 4.31627609e-03  7.59145409e-01  3.46465959e-01 
 4.31727609e-03  7.59119813e-01  3.46719075e-01 
 4.31827609e-03  7.59093858e-01  3.46976144e-01 
 4.31927609e-03  7.59067543e-01  3.47237925e-01 
 4.32027609e-03  7.59040871e-01  3.47504512e-01 
 4.32127609e-03  7.59013841e-01  3.47775129e-01 
 4.32227609e-03  7.58986456e-01  3.48049740e-01 
 4.32327609e-03  7.58958716e-01  3.48329675e-01 
 4.32427609e-03  7.58930622e-01  3.48613708e-01 
 4.32527609e-03  7.58902176e-01  3.48902253e-01 
 4.32627609e-03  7.58873379e-01  3.49195362e-01 
 4.32727609e-03  7.58844231e-01  3.49493064e-01 
 4.32827609e-03  7.58814733e-01  3.49795393e-01 
 4.32927609e-03  7.58784888e-01  3.50102381e-01 
 4.33027609e-03  7.58754696e-01  3.50414062e-01 
 4.33127609e-03  7.58724159e-01  3.50729901e-01 
 4.33227609e-03  7.58693277e-01  3.51051624e-01 
 4.33327609e-03  7.58662052e-01  3.51377617e-01 
 4.33427609e-03  7.58630485e-01  3.51708419e-01 
 4.33527609e-03  7.58598577e-01  3.52044099e-01 
 4.33627609e-03  7.58566329e-01  3.52384691e-01 
 4.33727609e-03  7.58533744e-01  3.52729557e-01 
 4.33827609e-03  7.58500822e-01  3.53080047e-01 
 4.33927609e-03  7.58467564e-01  3.53436317e-01 
 4.34027609e-03  7.58433971e-01  3.53796981e-01 
 4.34127609e-03  7.58400046e-01  3.54162733e-01 
 4.34227609e-03  7.58365789e-01  3.54533650e-01 
 4.34327609e-03  7.58331202e-01  3.54909773e-01 
 4.34427609e-03  7.58296286e-01  3.55291145e-01 
 4.34527609e-03  7.58261043e-01  3.55677813e-01 
 4.34627609e-03  7.58225473e-01  3.56069825e-01 
 4.34727609e-03  7.58189579e-01  3.56467229e-01 
 4.34827609e-03  7.58153361e-01  3.56870074e-01 
 4.34927609e-03  7.58116821e-01  3.57278411e-01 
 4.35027609e-03  7.58079961e-01  3.57692290e-01 
 4.35127609e-03  7.58042782e-01  3.58111764e-01 
 4.35227609e-03  7.58005286e-01  3.58536887e-01 
 4.35327609e-03  7.57967473e-01  3.58967714e-01 
 4.35427609e-03  7.57929346e-01  3.59404298e-01 
 4.35527609e-03  7.57890906e-01  3.59846699e-01 
 4.35627609e-03  7.57852154e-01  3.60294973e-01 
 4.35727609e-03  7.57813093e-01  3.60749180e-01 
 4.35827609e-03  7.57773722e-01  3.61209380e-01 
 4.35927609e-03  7.57734045e-01  3.61675635e-01 
 4.36027609e-03  7.57694063e-01  3.62148007e-01 
 4.36127609e-03  7.57653777e-01  3.62626561e-01 
 4.36227609e-03  7.57613189e-01  3.63111362e-01 
 4.36327609e-03  7.57572300e-01  3.63602477e-01 
 4.36427609e-03  7.57531112e-01  3.64099973e-01 
 4.36527609e-03  7.57489627e-01  3.64603921e-01 
 4.36627609e-03  7.57447847e-01  3.65114390e-01 
 4.36727609e-03  7.57405772e-01  3.65631454e-01 
 4.36827609e-03  7.57363405e-01  3.66155186e-01 
 4.36927609e-03  7.57320747e-01  3.66685661e-01 
 4.37027609e-03  7.57277800e-01  3.67222956e-01 
 4.37127609e-03  7.57234566e-01  3.67767149e-01 
 4.37227609e-03  7.57191046e-01  3.68318319e-01 
 4.37327609e-03  7.57147243e-01  3.68876548e-01 
 4.37427609e-03  7.57103157e-01  3.69441918e-01 
 4.37440109e-03  7.57097626e-01  3.69513103e-01 
 4.37465109e-03  7.57086552e-01  3.69655792e-01 
 4.37515109e-03  7.57064352e-01  3.69942541e-01 
 4.37615109e-03  7.57019742e-01  3.70521532e-01 
 4.37715109e-03  7.56974854e-01  3.71107911e-01 
 4.37815109e-03  7.56929692e-01  3.71701768e-01 
 4.37915109e-03  7.56884255e-01  3.72303194e-01 
 4.38015109e-03  7.56838548e-01  3.72912281e-01 
 4.38115109e-03  7.56792570e-01  3.73529125e-01 
 4.38215109e-03  7.56746323e-01  3.74153821e-01 
 4.38315109e-03  7.56699811e-01  3.74786467e-01 
 4.38415109e-03  7.56653034e-01  3.75427163e-01 
 4.38515109e-03  7.56605994e-01  3.76076011e-01 
 4.38615109e-03  7.56558694e-01  3.76733114e-01 
 4.38715109e-03  7.56511135e-01  3.77398578e-01 
 4.38815109e-03  7.56463318e-01  3.78072510e-01 
 4.38915109e-03  7.56415247e-01  3.78755019e-01 
 4.39015109e-03  7.56366922e-01  3.79446216e-01 
 4.39115109e-03  7.56318346e-01  3.80146215e-01 
 4.39215109e-03  7.56269520e-01  3.80855131e-01 
 4.39315109e-03  7.56220447e-01  3.81573080e-01 
 4.39415109e-03  7.56171129e-01  3.82300182e-01 
 4.39515109e-03  7.56121566e-01  3.83036557e-01 
 4.39615109e-03  7.56071762e-01  3.83782329e-01 
 4.39715109e-03  7.56021719e-01  3.84537623e-01 
 4.39815109e-03  7.55971437e-01  3.85302566e-01 
 4.39915109e-03  7.55920920e-01  3.86077286e-01 
 4.40015109e-03  7.55870169e-01  3.86861915e-01 
 4.40115109e-03  7.55819187e-01  3.87656586e-01 
 4.40215109e-03  7.55767975e-01  3.88461433e-01 
 4.40315109e-03  7.55716534e-01  3.89276595e-01 
 4.40415109e-03  7.55664869e-01  3.90102208e-01 
 4.40515109e-03  7.55612979e-01  3.90938415e-01 
 4.40615109e-03  7.55560868e-01  3.91785359e-01 
 4.40715109e-03  7.55508538e-01  3.92643182e-01 
 4.40815109e-03  7.55455990e-01  3.93512033e-01 
 4.40915109e-03  7.55403227e-01  3.94392059e-01 
 4.41015109e-03  7.55350250e-01  3.95283410e-01 
 4.41115109e-03  7.55297062e-01  3.96186237e-01 
 4.41215109e-03  7.55243665e-01  3.97100695e-01 
 4.41315109e-03  7.55190061e-01  3.98026937e-01 
 4.41415109e-03  7.55136252e-01  3.98965121e-01 
 4.41515109e-03  7.55082240e-01  3.99915403e-01 
 4.41615109e-03  7.55028028e-01  4.00877943e-01 
 4.41627609e-03  7.55021238e-01  4.00999147e-01 
 4.41652609e-03  7.55007647e-01  4.01242092e-01 
 4.41702609e-03  7.54980429e-01  4.01730346e-01 
 4.41802609e-03  7.54925847e-01  4.02716304e-01 
 4.41902609e-03  7.54871069e-01  4.03714984e-01 
 4.42002609e-03  7.54816100e-01  4.04726548e-01 
 4.42102609e-03  7.54760940e-01  4.05751163e-01 
 4.42202609e-03  7.54705593e-01  4.06788992e-01 
 4.42302609e-03  7.54650059e-01  4.07840202e-01 
 4.42402609e-03  7.54594342e-01  4.08904957e-01 
 4.42502609e-03  7.54538444e-01  4.09983426e-01 
 4.42602609e-03  7.54482367e-01  4.11075774e-01 
 4.42702609e-03  7.54426112e-01  4.12182167e-01 
 4.42802609e-03  7.54369683e-01  4.13302771e-01 
 4.42902609e-03  7.54313081e-01  4.14437754e-01 
 4.43002609e-03  7.54256309e-01  4.15587278e-01 
 4.43102609e-03  7.54199369e-01  4.16751510e-01 
 4.43202609e-03  7.54142264e-01  4.17930613e-01 
 4.43302609e-03  7.54084994e-01  4.19124747e-01 
 4.43402609e-03  7.54027564e-01  4.20334076e-01 
 4.43502609e-03  7.53969974e-01  4.21558756e-01 
 4.43602609e-03  7.53912228e-01  4.22798946e-01 
 4.43702609e-03  7.53854327e-01  4.24054800e-01 
 4.43802609e-03  7.53796274e-01  4.25326471e-01 
 4.43902609e-03  7.53738071e-01  4.26614109e-01 
 4.44002609e-03  7.53679721e-01  4.27917861e-01 
 4.44102609e-03  7.53621225e-01  4.29237870e-01 
 4.44202609e-03  7.53562587e-01  4.30574276e-01 
 4.44302609e-03  7.53503808e-01  4.31927216e-01 
 4.44402609e-03  7.53444890e-01  4.33296823e-01 
 4.44502609e-03  7.53385837e-01  4.34683225e-01 
 4.44602609e-03  7.53326649e-01  4.36086544e-01 
 4.44702609e-03  7.53267331e-01  4.37506901e-01 
 4.44802609e-03  7.53207883e-01  4.38944408e-01 
 4.44902609e-03  7.53148309e-01  4.40399174e-01 
 4.45002609e-03  7.53088611e-01  4.41871302e-01 
 4.45102609e-03  7.53028790e-01  4.43360887e-01 
 4.45202609e-03  7.52968850e-01  4.44868022e-01 
 4.45302609e-03  7.52908793e-01  4.46392790e-01 
 4.45402609e-03  7.52848621e-01  4.47935269e-01 
 4.45502609e-03  7.52788337e-01  4.49495530e-01 
 4.45602609e-03  7.52727942e-01  4.51073637e-01 
 4.45702609e-03  7.52667440e-01  4.52669646e-01 
 4.45802609e-03  7.52606832e-01  4.54283607e-01 
 4.45902609e-03  7.52546122e-01  4.55915562e-01 
 4.46002609e-03  7.52485311e-01  4.57565544e-01 
 4.46102609e-03  7.52424402e-01  4.59233581e-01 
 4.46202609e-03  7.52363397e-01  4.60919689e-01 
 4.46302609e-03  7.52302299e-01  4.62623881e-01 
 4.46402609e-03  7.52241110e-01  4.64346158e-01 
 4.46502609e-03  7.52179832e-01  4.66086514e-01 
 4.46602609e-03  7.52118469e-01  4.67844935e-01 
 4.46702609e-03  7.52057022e-01  4.69621400e-01 
 4.46802609e-03  7.51995493e-01  4.71415877e-01 
 4.46902609e-03  7.51933886e-01  4.73228328e-01 
 4.47002609e-03  7.51872203e-01  4.75058706e-01 
 4.47102609e-03  7.51810445e-01  4.76906957e-01 
 4.47202609e-03  7.51748616e-01  4.78773017e-01 
 4.47302609e-03  7.51686718e-01  4.80656817e-01 
 4.47402609e-03  7.51624754e-01  4.82558276e-01 
 4.47502609e-03  7.51562725e-01  4.84477309e-01 
 4.47602609e-03  7.51500635e-01  4.86413822e-01 
 4.47702609e-03  7.51438485e-01  4.88367714e-01 
 4.47802609e-03  7.51376279e-01  4.90338876e-01 
 4.47902609e-03  7.51314018e-01  4.92327193e-01 
 4.48002609e-03  7.51251706e-01  4.94332542e-01 
 4.48102609e-03  7.51189344e-01  4.96354793e-01 
 4.48202609e-03  7.51126935e-01  4.98393812e-01 
 4.48302609e-03  7.51064481e-01  5.00449456e-01 
 4.48402609e-03  7.51001986e-01  5.02521577e-01 
 4.48502609e-03  7.50939451e-01  5.04610021e-01 
 4.48602609e-03  7.50876879e-01  5.06714629e-01 
 4.48702609e-03  7.50814272e-01  5.08835235e-01 
 4.48802609e-03  7.50751633e-01  5.10971669e-01 
 4.48902609e-03  7.50688965e-01  5.13123756e-01 
 4.49002609e-03  7.50626269e-01  5.15291315e-01 
 4.49102609e-03  7.50563548e-01  5.17474163e-01 
 4.49202609e-03  7.50500806e-01  5.19672111e-01 
 4.49302609e-03  7.50438043e-01  5.21884965e-01 
 4.49402609e-03  7.50375263e-01  5.24112529e-01 
 4.49502609e-03  7.50312469e-01  5.26354602e-01 
 4.49602609e-03  7.50249662e-01  5.28610979e-01 
 4.49615109e-03  7.50241810e-01  5.28894058e-01 
 4.49640109e-03  7.50226107e-01  5.29460787e-01 
 4.49690109e-03  7.50194698e-01  5.30596886e-01 
 4.49790109e-03  7.50131874e-01  5.32879521e-01 
 4.49890109e-03  7.50069046e-01  5.35175860e-01 
 4.49990109e-03  7.50006214e-01  5.37485684e-01 
 4.50090109e-03  7.49943383e-01  5.39808775e-01 
 4.50190109e-03  7.49880554e-01  5.42144911e-01 
 4.50290109e-03  7.49817729e-01  5.44493871e-01 
 4.50390109e-03  7.49754912e-01  5.46855427e-01 
 4.50490109e-03  7.49692104e-01  5.49229354e-01 
 4.50590109e-03  7.49629308e-01  5.51615422e-01 
 4.50690109e-03  7.49566527e-01  5.54013400e-01 
 4.50790109e-03  7.49503764e-01  5.56423055e-01 
 4.50890109e-03  7.49441019e-01  5.58844155e-01 
 4.50990109e-03  7.49378297e-01  5.61276463e-01 
 4.51090109e-03  7.49315600e-01  5.63719744e-01 
 4.51190109e-03  7.49252929e-01  5.66173758e-01 
 4.51290109e-03  7.49190288e-01  5.68638267e-01 
 4.51390109e-03  7.49127679e-01  5.71113032e-01 
 4.51490109e-03  7.49065104e-01  5.73597811e-01 
 4.51590109e-03  7.49002566e-01  5.76092363e-01 
 4.51690109e-03  7.48940068e-01  5.78596444e-01 
 4.51790109e-03  7.48877611e-01  5.81109812e-01 
 4.51890109e-03  7.48815199e-01  5.83632223e-01 
 4.51990109e-03  7.48752833e-01  5.86163431e-01 
 4.52090109e-03  7.48690517e-01  5.88703192e-01 
 4.52190109e-03  7.48628253e-01  5.91251259e-01 
 4.52290109e-03  7.48566042e-01  5.93807387e-01 
 4.52390109e-03  7.48503888e-01  5.96371328e-01 
 4.52490109e-03  7.48441794e-01  5.98942836e-01 
 4.52590109e-03  7.48379760e-01  6.01521662e-01 
 4.52690109e-03  7.48317791e-01  6.04107558e-01 
 4.52790109e-03  7.48255888e-01  6.06700277e-01 
 4.52890109e-03  7.48194054e-01  6.09299569e-01 
 4.52990109e-03  7.48132292e-01  6.11905186e-01 
 4.53090109e-03  7.48070603e-01  6.14516879e-01 
 4.53190109e-03  7.48008990e-01  6.17134397e-01 
 4.53290109e-03  7.47947456e-01  6.19757492e-01 
 4.53390109e-03  7.47886003e-01  6.22385913e-01 
 4.53490109e-03  7.47824633e-01  6.25019411e-01 
 4.53590109e-03  7.47763349e-01  6.27657735e-01 
 4.53690109e-03  7.47702153e-01  6.30300635e-01 
 4.53790109e-03  7.47641049e-01  6.32947861e-01 
 4.53890109e-03  7.47580037e-01  6.35599162e-01 
 4.53990109e-03  7.47519121e-01  6.38254287e-01 
 4.54090109e-03  7.47458303e-01  6.40912986e-01 
 4.54190109e-03  7.47397585e-01  6.43575009e-01 
 4.54290109e-03  7.47336970e-01  6.46240103e-01 
 4.54390109e-03  7.47276460e-01  6.48908019e-01 
 4.54490109e-03  7.47216057e-01  6.51578506e-01 
 4.54590109e-03  7.47155765e-01  6.54251314e-01 
 4.54690109e-03  7.47095584e-01  6.56926190e-01 
 4.54790109e-03  7.47035519e-01  6.59602886e-01 
 4.54890109e-03  7.46975570e-01  6.62281150e-01 
 4.54990109e-03  7.46915741e-01  6.64960732e-01 
 4.55090109e-03  7.46856034e-01  6.67641382e-01 
 4.55190109e-03  7.46796450e-01  6.70322849e-01 
 4.55290109e-03  7.46736993e-01  6.73004884e-01 
 4.55390109e-03  7.46677665e-01  6.75687237e-01 
 4.55490109e-03  7.46618469e-01  6.78369658e-01 
 4.55590109e-03  7.46559405e-01  6.81051899e-01 
 4.55690109e-03  7.46500478e-01  6.83733709e-01 
 4.55790109e-03  7.46441688e-01  6.86414841e-01 
 4.55890109e-03  7.46383039e-01  6.89095045e-01 
 4.55990109e-03  7.46324533e-01  6.91774075e-01 
